#ST1(ch1)	#ST1(ch2)	#ST1(ch3)	#ST2(ch1)	#ST2(ch2)	#ST2(ch3)	#ST3(ch1)	#ST3(ch2)	#ST3(ch3)	#ST5(ch1)	#ST5(ch2)	#ST5(ch3)	#ST6(ch1)	#ST6(ch2)	#ST6(ch3)	#ST7(ch1)	#ST7(ch2)	#ST7(ch3)	
-7.242475421758285	46.7891290260085	-14.489973954513044	69.71357112535837	5.619492234417833	50.29798283910471	-14.97533807662241	15.304351972390123	-27.57950979243513	44.00145878248255	-27.57003819877257	55.24532106323622	-31.256026078259964	-25.888304140782445	2.4784626670771512	4.871291634703355	34.907549002634774	-20.422419827571247	
-6.909888751306924	45.53396539966884	-13.28875889581817	69.23454104037668	3.7565502791190264	48.303207967180384	-15.369528174598436	17.21311453288736	-28.108508947673442	42.624920827147385	-27.148720897782972	55.39744913942835	-32.28217803808478	-23.360482731242474	4.3554910966294775	2.9395484907101936	32.619706135498845	-20.322310312634755	
-6.501427783816315	44.21069290554663	-12.001067395153262	68.4786102580478	1.88465895140322	46.26751050079699	-15.72747525690234	19.101135962114608	-28.57760715917841	41.18644245299743	-26.70231879070486	55.4832312672401	-33.17705023787723	-20.811481304540337	6.283920496767104	0.920306167805959	30.012139849215846	-19.978354931940956	
-6.02090619664992	42.82976089117632	-10.6380428869083	67.44789590056969	0.015469314045409101	44.20135480588784	-16.043915798003415	20.967006728357735	-28.98562854995298	39.68986573070742	-26.234179387377143	55.50051313647846	-33.93403489430397	-18.24542413498625	8.258986149430662	-1.1311412748740535	27.140270726079912	-19.40821223186367	
-5.471881763785649	41.3986919906774	-9.212243378556819	66.14593257239893	-1.8394431724373825	42.11525729078804	-16.314692569162645	22.810215397666205	-29.331435088316333	38.1392554708035	-25.748139513558566	55.447433171253024	-34.54848064460997	-15.666233406078296	10.275564528155162	-3.1570400452317733	24.070890923137945	-18.64242024712751	
-4.8540070293346025	39.91980517582744	-7.736123447556535	64.57772992940558	-3.6684558793903914	40.01893721109093	-16.536706889572187	24.63068635192659	-29.613502746300114	36.538951917511916	-25.24825603864087	55.321576096413565	-35.01712469888911	-13.077865313827235	12.3285542788114	-5.106910526433952	20.874449374377207	-17.722084467685363	
-4.164299796313571	38.39359928206338	-6.22163900654584	62.74986885993612	-5.460607138836901	37.9218481759796	-16.7079407483136	26.427891690977955	-29.8294972847712	34.89329059338499	-24.738897637299562	55.120676509162294	-35.3385237584652	-10.48408591977047	14.412887608701212	-6.944218740287108	17.61530748439683	-16.697613324900455	
-3.3994817308839576	36.82255896049999	-4.678791352042283	60.67005924527718	-7.204739597343747	35.832865330857686	-16.827068851344823	28.2001232241013	-29.976562486543795	33.20661696503899	-24.22448825077372	54.84326455832106	-35.51254022561539	-7.888828285097775	16.523448317407848	-8.658890390596955	14.3313642809685	-15.606532166011084	
-2.557447845024415	35.21332379168453	-3.1153696780614215	58.34747751061302	-8.889984963893992	33.75976874633818	-16.893204972982765	29.944409741847327	-30.05162730842133	31.483095409157453	-23.709473035971843	54.48859917733932	-35.540203290891775	-5.296086706848428	18.65416917832202	-10.259357772864675	11.038631803656793	-14.466971392476184	
-1.6383625566554934	33.57476134235112	-1.537442222347026	55.79266510413885	-10.506034278202824	31.7089728480135	-16.90537613599315	31.65576680145618	-30.052546542860746	29.726702432296506	-23.197833619892023	54.05643574228802	-35.423354675233064	-2.7101269726601727	20.797974652236654	-11.757811357070109	7.743649657969093	-13.279415411540715	
-0.6438874071351404	31.916980515529644	0.0499585833638871	53.01739748904105	-12.04324503846796	29.685729606395622	-16.862518015368362	33.32965399621141	-29.979367750197728	27.941540309078583	-22.693063237199812	53.54685021164729	-35.1642362905756	-0.13546106506635525	22.947581063857978	-13.160251645019208	4.452447493008811	-12.035189706701125	
0.4229752758741249	30.25011459180653	1.641684650015959	50.03447537099071	-13.492757547511266	27.694791450483855	-16.763579591496867	34.96147000877309	-29.83449798143872	26.13170059152915	-22.198228289585124	52.95968200281267	-34.76562047430594	2.423319605639874	25.095046411508378	-14.45519812890093	1.1759506008797915	-10.731048488120027	
1.5583137936250764	28.583856401077202	3.230586776293382	46.85808399965187	-14.846490617163754	25.74011215378949	-16.60735447281439	36.54779819703026	-29.622352057458848	24.301282284092046	-21.716177149925127	52.29551115619012	-34.230377260970656	4.9617454019779705	27.231175584263166	-15.612369040318809	-2.069456557679682	-9.378960904540957	
2.757735883116632	26.927060848422983	4.807199127991969	43.50345607424943	-16.09720163702792	23.824580956276673	-16.392351077959685	38.087086043985906	-29.34844051657214	22.454079864795332	-21.249502138108888	51.555033013038695	-33.56146288636981	7.475497180620482	29.345588179639034	-16.596604404766804	-5.26377512054847	-8.002234311286253	
4.01697015596225	25.286608018507945	6.359980626831158	39.98681578935211	-17.238494139413003	21.950309736898763	-16.117047226266603	39.57954700948809	-29.018015885592895	20.593798405532063	-20.800705499981863	50.73958026387058	-32.76205806607389	9.960133116955546	31.427492722646807	-17.378536520288677	-8.382543726223703	-6.629152724593844	
5.331067892044737	23.6668439951746	7.87506746453745	36.32534436348484	-18.264724396728653	20.117996219624303	-15.78020502250072	41.026526354874456	-28.635016235666633	18.724088871841428	-20.37216461046072	49.85113658452034	-31.835150670946582	12.411145639620042	33.46568792211927	-17.9413470875988	-11.399038801721979	-5.2906687944994175	
6.694456314118241	22.070856026278214	9.337022425436928	32.53716981071938	-19.171721131997693	18.327573143630186	-15.38117991138915	42.42953986779116	-28.201587955347918	16.848230336282466	-19.966161409550473	48.89149507073716	-30.784603288350404	14.824541803876167	35.44886430266841	-18.28154222196453	-14.289742931593619	-4.015311043174185	
8.101119728708001	20.5019218286059	10.731527230722577	28.640843607993673	-19.955564703198675	16.57794026235335	-14.920110774508338	43.7891716238403	-27.718485059376487	14.969306229140743	-19.584940546011122	47.86268285843582	-29.614780979761168	17.196423579792967	37.36556363953733	-18.42078299112045	-17.038398178760723	-2.8156443872283865	
9.545777751701946	18.964046353699295	12.048069406358707	24.655435321642518	-20.613333950833034	14.86729944332142	-14.397867561857367	45.10413800551007	-27.186271309057414	13.090143906800401	-19.230853123492974	46.76696164224111	-28.33095428801875	19.523626302314703	39.20366869704356	-18.400518170557948	-19.63542683308447	-1.6918936987263995	
